Filename,Time (ps),LJ Energy (kJ/mol)
dhdl_modified_1699.xvg,0.000000,0.000000
dhdl_modified_1700.xvg,0.000000,0.000000
dhdl_modified_1701.xvg,0.000000,0.000000
dhdl_modified_1702.xvg,0.000000,0.000000
dhdl_modified_1703.xvg,0.000000,0.000000
dhdl_modified_1704.xvg,0.000000,0.000000
dhdl_modified_1705.xvg,0.000000,0.000000
dhdl_modified_1706.xvg,0.000000,0.000000
dhdl_modified_1707.xvg,0.000000,0.000000
dhdl_modified_1708.xvg,0.000000,0.000000
dhdl_modified_1709.xvg,0.000000,0.000000
dhdl_modified_1710.xvg,0.000000,0.000000
dhdl_modified_1711.xvg,0.000000,0.000000
dhdl_modified_1712.xvg,0.000000,0.000000
dhdl_modified_1713.xvg,0.000000,0.000000
dhdl_modified_1714.xvg,0.000000,0.000000
dhdl_modified_1715.xvg,0.000000,0.000000
dhdl_modified_1716.xvg,0.000000,0.000000
dhdl_modified_1717.xvg,0.000000,0.000000
dhdl_modified_1718.xvg,0.000000,0.000000
dhdl_modified_1719.xvg,0.000000,0.000000
dhdl_modified_1720.xvg,0.000000,0.000000
dhdl_modified_1721.xvg,0.000000,0.000000
dhdl_modified_1722.xvg,0.000000,0.000000
dhdl_modified_1723.xvg,0.000000,0.000000
dhdl_modified_1724.xvg,0.000000,0.000000
dhdl_modified_1725.xvg,0.000000,0.000000
dhdl_modified_1726.xvg,0.000000,0.000000
dhdl_modified_1727.xvg,0.000000,0.000000
dhdl_modified_1728.xvg,0.000000,0.000000
dhdl_modified_1729.xvg,0.000000,0.000000
dhdl_modified_1730.xvg,0.000000,0.000000
dhdl_modified_1731.xvg,0.000000,0.000000
dhdl_modified_1732.xvg,0.000000,0.000000
dhdl_modified_1733.xvg,0.000000,0.000000
dhdl_modified_1734.xvg,0.000000,0.000000
dhdl_modified_1735.xvg,0.000000,0.000000
dhdl_modified_1736.xvg,0.000000,0.000000
dhdl_modified_1737.xvg,0.000000,0.000000
dhdl_modified_1738.xvg,0.000000,0.000000
dhdl_modified_1739.xvg,0.000000,0.000000
dhdl_modified_1740.xvg,0.000000,0.000000
dhdl_modified_1741.xvg,0.000000,0.000000
dhdl_modified_1742.xvg,0.000000,0.000000
dhdl_modified_1743.xvg,0.000000,0.000000
dhdl_modified_1744.xvg,0.000000,0.000000
dhdl_modified_1745.xvg,0.000000,0.000000
dhdl_modified_1746.xvg,0.000000,0.000000
dhdl_modified_1747.xvg,0.000000,0.000000
dhdl_modified_1748.xvg,0.000000,0.000000
dhdl_modified_1749.xvg,0.000000,0.000000
dhdl_modified_1750.xvg,0.000000,0.000000
dhdl_modified_1751.xvg,0.000000,0.000000
dhdl_modified_1752.xvg,0.000000,0.000000
dhdl_modified_1753.xvg,0.000000,0.000000
dhdl_modified_1754.xvg,0.000000,0.000000
dhdl_modified_1755.xvg,0.000000,0.000000
dhdl_modified_1756.xvg,0.000000,0.000000
dhdl_modified_1757.xvg,0.000000,0.000000
dhdl_modified_1758.xvg,0.000000,0.000000
dhdl_modified_1759.xvg,0.000000,0.000000
dhdl_modified_1760.xvg,0.000000,0.000000
dhdl_modified_1761.xvg,0.000000,0.000000
dhdl_modified_1762.xvg,0.000000,0.000000
dhdl_modified_1763.xvg,0.000000,0.000000
dhdl_modified_1764.xvg,0.000000,0.000000
dhdl_modified_1765.xvg,0.000000,0.000000
dhdl_modified_1766.xvg,0.000000,0.000000
dhdl_modified_1767.xvg,0.000000,0.000000
dhdl_modified_1768.xvg,0.000000,0.000000
dhdl_modified_1769.xvg,0.000000,0.000000
dhdl_modified_1770.xvg,0.000000,0.000000
dhdl_modified_1771.xvg,0.000000,0.000000
dhdl_modified_1772.xvg,0.000000,0.000000
dhdl_modified_1773.xvg,0.000000,0.000000
dhdl_modified_1774.xvg,0.000000,0.000000
dhdl_modified_1775.xvg,0.000000,0.000000
dhdl_modified_1776.xvg,0.000000,0.000000
dhdl_modified_1777.xvg,0.000000,0.000000
dhdl_modified_1778.xvg,0.000000,0.000000
dhdl_modified_1779.xvg,0.000000,0.000000
dhdl_modified_1780.xvg,0.000000,0.000000
dhdl_modified_1781.xvg,0.000000,0.000000
dhdl_modified_1782.xvg,0.000000,0.000000
dhdl_modified_1783.xvg,0.000000,0.000000
dhdl_modified_1784.xvg,0.000000,0.000000
dhdl_modified_1785.xvg,0.000000,0.000000
dhdl_modified_1786.xvg,0.000000,0.000000
dhdl_modified_1787.xvg,0.000000,0.000000
dhdl_modified_1788.xvg,0.000000,0.000000
dhdl_modified_1789.xvg,0.000000,0.000000
dhdl_modified_1790.xvg,0.000000,0.000000
dhdl_modified_1791.xvg,0.000000,0.000000
dhdl_modified_1792.xvg,0.000000,0.000000
dhdl_modified_1793.xvg,0.000000,0.000000
dhdl_modified_1794.xvg,0.000000,0.000000
dhdl_modified_1795.xvg,0.000000,0.000000
dhdl_modified_1796.xvg,0.000000,0.000000
dhdl_modified_1797.xvg,0.000000,0.000000
dhdl_modified_1798.xvg,0.000000,0.000000
dhdl_modified_1799.xvg,0.000000,0.000000
dhdl_modified_1800.xvg,0.000000,0.000000
dhdl_modified_1801.xvg,0.000000,0.000000
dhdl_modified_1802.xvg,0.000000,0.000000
dhdl_modified_1803.xvg,0.000000,0.000000
dhdl_modified_1804.xvg,0.000000,0.000000
dhdl_modified_1805.xvg,0.000000,0.000000
dhdl_modified_1806.xvg,0.000000,0.000000
dhdl_modified_1807.xvg,0.000000,0.000000
dhdl_modified_1808.xvg,0.000000,0.000000
dhdl_modified_1809.xvg,0.000000,0.000000
dhdl_modified_1810.xvg,0.000000,0.000000
dhdl_modified_1811.xvg,0.000000,0.000000
dhdl_modified_1812.xvg,0.000000,0.000000
dhdl_modified_1813.xvg,0.000000,0.000000
dhdl_modified_1814.xvg,0.000000,0.000000
dhdl_modified_1815.xvg,0.000000,0.000000
dhdl_modified_1816.xvg,0.000000,0.000000
dhdl_modified_1817.xvg,0.000000,0.000000
dhdl_modified_1818.xvg,0.000000,0.000000
dhdl_modified_1819.xvg,0.000000,0.000000
dhdl_modified_1820.xvg,0.000000,0.000000
dhdl_modified_1821.xvg,0.000000,0.000000
dhdl_modified_1822.xvg,0.000000,0.000000
dhdl_modified_1823.xvg,0.000000,0.000000
dhdl_modified_1824.xvg,0.000000,0.000000
dhdl_modified_1825.xvg,0.000000,0.000000
dhdl_modified_1826.xvg,0.000000,0.000000
dhdl_modified_1827.xvg,0.000000,0.000000
dhdl_modified_1828.xvg,0.000000,0.000000
dhdl_modified_1829.xvg,0.000000,0.000000
dhdl_modified_1830.xvg,0.000000,0.000000
dhdl_modified_1831.xvg,0.000000,0.000000
dhdl_modified_1832.xvg,0.000000,0.000000
dhdl_modified_1833.xvg,0.000000,0.000000
dhdl_modified_1834.xvg,0.000000,0.000000
dhdl_modified_1835.xvg,0.000000,0.000000
dhdl_modified_1836.xvg,0.000000,0.000000
dhdl_modified_1837.xvg,0.000000,0.000000
dhdl_modified_1838.xvg,0.000000,0.000000
dhdl_modified_1839.xvg,0.000000,0.000000
dhdl_modified_1840.xvg,0.000000,0.000000
dhdl_modified_1841.xvg,0.000000,0.000000
dhdl_modified_1842.xvg,0.000000,0.000000
dhdl_modified_1843.xvg,0.000000,0.000000
dhdl_modified_1844.xvg,0.000000,0.000000
dhdl_modified_1845.xvg,0.000000,0.000000
dhdl_modified_1846.xvg,0.000000,0.000000
dhdl_modified_1847.xvg,0.000000,0.000000
dhdl_modified_1848.xvg,0.000000,0.000000
dhdl_modified_1849.xvg,0.000000,0.000000
dhdl_modified_1850.xvg,0.000000,0.000000
dhdl_modified_1851.xvg,0.000000,0.000000
dhdl_modified_1852.xvg,0.000000,0.000000
dhdl_modified_1853.xvg,0.000000,0.000000
dhdl_modified_1854.xvg,0.000000,0.000000
dhdl_modified_1855.xvg,0.000000,0.000000
dhdl_modified_1856.xvg,0.000000,0.000000
dhdl_modified_1857.xvg,0.000000,0.000000
dhdl_modified_1858.xvg,0.000000,0.000000
dhdl_modified_1859.xvg,0.000000,0.000000
dhdl_modified_1860.xvg,0.000000,0.000000
dhdl_modified_1861.xvg,0.000000,0.000000
dhdl_modified_1862.xvg,0.000000,0.000000
dhdl_modified_1863.xvg,0.000000,0.000000
dhdl_modified_1864.xvg,0.000000,0.000000
dhdl_modified_1865.xvg,0.000000,0.000000
dhdl_modified_1866.xvg,0.000000,0.000000
dhdl_modified_1867.xvg,0.000000,0.000000
dhdl_modified_1868.xvg,0.000000,0.000000
dhdl_modified_1869.xvg,0.000000,0.000000
dhdl_modified_1870.xvg,0.000000,0.000000
dhdl_modified_1871.xvg,0.000000,0.000000
dhdl_modified_1872.xvg,0.000000,0.000000
dhdl_modified_1873.xvg,0.000000,0.000000
dhdl_modified_1874.xvg,0.000000,0.000000
dhdl_modified_1875.xvg,0.000000,0.000000
dhdl_modified_1876.xvg,0.000000,0.000000
dhdl_modified_1877.xvg,0.000000,0.000000
dhdl_modified_1878.xvg,0.000000,0.000000
dhdl_modified_1879.xvg,0.000000,0.000000
dhdl_modified_1880.xvg,0.000000,0.000000
dhdl_modified_1881.xvg,0.000000,0.000000
dhdl_modified_1882.xvg,0.000000,0.000000
dhdl_modified_1883.xvg,0.000000,0.000000
dhdl_modified_1884.xvg,0.000000,0.000000
dhdl_modified_1885.xvg,0.000000,0.000000
dhdl_modified_1886.xvg,0.000000,0.000000
dhdl_modified_1887.xvg,0.000000,0.000000
dhdl_modified_1888.xvg,0.000000,0.000000
dhdl_modified_1889.xvg,0.000000,0.000000
dhdl_modified_1890.xvg,0.000000,0.000000
dhdl_modified_1891.xvg,0.000000,0.000000
dhdl_modified_1892.xvg,0.000000,0.000000
dhdl_modified_1893.xvg,0.000000,0.000000
dhdl_modified_1894.xvg,0.000000,0.000000
dhdl_modified_1895.xvg,0.000000,0.000000
dhdl_modified_1896.xvg,0.000000,0.000000
dhdl_modified_1897.xvg,0.000000,0.000000
dhdl_modified_1898.xvg,0.000000,0.000000
dhdl_modified_1899.xvg,0.000000,0.000000
dhdl_modified_1900.xvg,0.000000,0.000000
dhdl_modified_1901.xvg,0.000000,0.000000
dhdl_modified_1902.xvg,0.000000,0.000000
dhdl_modified_1903.xvg,0.000000,0.000000
dhdl_modified_1904.xvg,0.000000,0.000000
dhdl_modified_1905.xvg,0.000000,0.000000
dhdl_modified_1906.xvg,0.000000,0.000000
dhdl_modified_1907.xvg,0.000000,0.000000
dhdl_modified_1908.xvg,0.000000,0.000000
dhdl_modified_1909.xvg,0.000000,0.000000
dhdl_modified_1910.xvg,0.000000,0.000000
dhdl_modified_1911.xvg,0.000000,0.000000
dhdl_modified_1912.xvg,0.000000,0.000000
dhdl_modified_1913.xvg,0.000000,0.000000
dhdl_modified_1914.xvg,0.000000,0.000000
dhdl_modified_1915.xvg,0.000000,0.000000
dhdl_modified_1916.xvg,0.000000,0.000000
dhdl_modified_1917.xvg,0.000000,0.000000
dhdl_modified_1918.xvg,0.000000,0.000000
dhdl_modified_1919.xvg,0.000000,0.000000
dhdl_modified_1920.xvg,0.000000,0.000000
dhdl_modified_1921.xvg,0.000000,0.000000
dhdl_modified_1922.xvg,0.000000,0.000000
dhdl_modified_1923.xvg,0.000000,0.000000
dhdl_modified_1924.xvg,0.000000,0.000000
dhdl_modified_1925.xvg,0.000000,0.000000
dhdl_modified_1926.xvg,0.000000,0.000000
dhdl_modified_1927.xvg,0.000000,0.000000
dhdl_modified_1928.xvg,0.000000,0.000000
dhdl_modified_1929.xvg,0.000000,0.000000
dhdl_modified_1930.xvg,0.000000,0.000000
dhdl_modified_1931.xvg,0.000000,0.000000
dhdl_modified_1932.xvg,0.000000,0.000000
dhdl_modified_1933.xvg,0.000000,0.000000
dhdl_modified_1934.xvg,0.000000,0.000000
dhdl_modified_1935.xvg,0.000000,0.000000
dhdl_modified_1936.xvg,0.000000,0.000000
dhdl_modified_1937.xvg,0.000000,0.000000
dhdl_modified_1938.xvg,0.000000,0.000000
dhdl_modified_1939.xvg,0.000000,0.000000
dhdl_modified_1940.xvg,0.000000,0.000000
dhdl_modified_1941.xvg,0.000000,0.000000
dhdl_modified_1942.xvg,0.000000,0.000000
dhdl_modified_1943.xvg,0.000000,0.000000
dhdl_modified_1944.xvg,0.000000,0.000000
dhdl_modified_1945.xvg,0.000000,0.000000
dhdl_modified_1946.xvg,0.000000,0.000000
dhdl_modified_1947.xvg,0.000000,0.000000
dhdl_modified_1948.xvg,0.000000,0.000000
dhdl_modified_1949.xvg,0.000000,0.000000
dhdl_modified_1950.xvg,0.000000,0.000000
dhdl_modified_1951.xvg,0.000000,0.000000
dhdl_modified_1952.xvg,0.000000,0.000000
dhdl_modified_1953.xvg,0.000000,0.000000
dhdl_modified_1954.xvg,0.000000,0.000000
dhdl_modified_1955.xvg,0.000000,0.000000
dhdl_modified_1956.xvg,0.000000,0.000000
dhdl_modified_1957.xvg,0.000000,0.000000
dhdl_modified_1958.xvg,0.000000,0.000000
dhdl_modified_1959.xvg,0.000000,0.000000
dhdl_modified_1960.xvg,0.000000,0.000000
dhdl_modified_1961.xvg,0.000000,0.000000
dhdl_modified_1962.xvg,0.000000,0.000000
dhdl_modified_1963.xvg,0.000000,0.000000
dhdl_modified_1964.xvg,0.000000,0.000000
dhdl_modified_1965.xvg,0.000000,0.000000
dhdl_modified_1966.xvg,0.000000,0.000000
dhdl_modified_1967.xvg,0.000000,0.000000
dhdl_modified_1968.xvg,0.000000,0.000000
dhdl_modified_1969.xvg,0.000000,0.000000
dhdl_modified_1970.xvg,0.000000,0.000000
dhdl_modified_1971.xvg,0.000000,0.000000
dhdl_modified_1972.xvg,0.000000,0.000000
dhdl_modified_1973.xvg,0.000000,0.000000
dhdl_modified_1974.xvg,0.000000,0.000000
dhdl_modified_1975.xvg,0.000000,0.000000
dhdl_modified_1976.xvg,0.000000,0.000000
dhdl_modified_1977.xvg,0.000000,0.000000
dhdl_modified_1978.xvg,0.000000,0.000000
dhdl_modified_1979.xvg,0.000000,0.000000
dhdl_modified_1980.xvg,0.000000,0.000000
dhdl_modified_1981.xvg,0.000000,0.000000
dhdl_modified_1982.xvg,0.000000,0.000000
dhdl_modified_1983.xvg,0.000000,0.000000
dhdl_modified_1984.xvg,0.000000,0.000000
dhdl_modified_1985.xvg,0.000000,0.000000
dhdl_modified_1986.xvg,0.000000,0.000000
dhdl_modified_1987.xvg,0.000000,0.000000
dhdl_modified_1988.xvg,0.000000,0.000000
dhdl_modified_1989.xvg,0.000000,0.000000
dhdl_modified_1990.xvg,0.000000,0.000000
dhdl_modified_1991.xvg,0.000000,0.000000
dhdl_modified_1992.xvg,0.000000,0.000000
dhdl_modified_1993.xvg,0.000000,0.000000
dhdl_modified_1994.xvg,0.000000,0.000000
dhdl_modified_1995.xvg,0.000000,0.000000
dhdl_modified_1996.xvg,0.000000,0.000000
dhdl_modified_1997.xvg,0.000000,0.000000
dhdl_modified_1998.xvg,0.000000,0.000000
dhdl_modified_1999.xvg,0.000000,0.000000
